kab_id,sektor_id,tahun,nilai
12.06,15,2022,404730000000
12.06,16,2022,187490000000
12.06,17,2022,202630000000
12.06,1,2023,8767600000000
12.06,2,2023,36760000000
12.06,3,2023,528430000000
12.06,4,2023,15520000000
12.06,5,2023,12870000000
12.06,6,2023,1051060000000
12.06,7,2023,1725710000000
12.06,8,2023,793520000000
12.06,9,2023,418910000000
12.06,10,2023,181830000000
12.06,11,2023,215630000000
12.06,12,2023,515330000000
12.06,13,2023,30090000000
12.06,14,2023,821520000000
12.06,15,2023,435200000000
12.06,16,2023,202450000000
12.06,17,2023,214240000000
12.06,1,2024,8990200000000
12.06,2,2024,39000000000
12.06,3,2024,544680000000
12.06,4,2024,15930000000
12.06,5,2024,13250000000
12.06,6,2024,1126860000000
12.06,7,2024,1813630000000
12.06,8,2024,864340000000
12.06,9,2024,459640000000
12.06,10,2024,197150000000
12.06,11,2024,228070000000
12.06,12,2024,542170000000
12.06,13,2024,32000000000
12.06,14,2024,875870000000
12.06,15,2024,466580000000
12.06,16,2024,206490000000
12.06,17,2024,225320000000
12.06,1,2025,9268980000000
12.06,2,2025,38780000000
12.06,3,2025,560520000000
12.06,4,2025,16130000000
12.06,5,2025,14160000000
12.06,6,2025,1127020000000
12.06,7,2025,1973550000000
12.06,8,2025,1000220000000
12.06,9,2025,479290000000
12.06,10,2025,214770000000
12.06,11,2025,234500000000
12.06,12,2025,567810000000
12.06,13,2025,34030000000
12.06,14,2025,864600000000
12.06,15,2025,497710000000
12.06,16,2025,221400000000
12.06,17,2025,231890000000
12.07,1,2021,8841740000000
12.07,2,2021,595540000000
12.07,3,2021,22294870000000
12.07,4,2021,119920000000
12.07,5,2021,34730000000
12.07,6,2021,11222770000000
12.07,7,2021,12673280000000
12.07,8,2021,4864500000000
12.07,9,2021,1875690000000
12.07,10,2021,1323350000000
12.07,11,2021,1931490000000
12.07,12,2021,2574810000000
12.07,13,2021,325980000000
12.07,14,2021,1299740000000
12.07,15,2021,1319680000000
12.07,16,2021,682540000000
12.07,17,2021,193000000000
12.07,1,2022,9292430000000
12.07,2,2022,624070000000
12.07,3,2022,22520380000000
12.07,4,2022,125470000000
12.07,5,2022,35050000000
12.07,6,2022,11515880000000
12.07,7,2022,13639950000000
12.07,8,2022,5697950000000
12.07,9,2022,2047970000000
12.07,10,2022,1438840000000
12.07,11,2022,2024160000000
12.07,12,2022,2664900000000
12.07,13,2022,349170000000
12.07,14,2022,1296380000000
12.07,15,2022,1367040000000
12.07,16,2022,722960000000
12.07,17,2022,206050000000
12.07,1,2023,9505450000000
12.07,2,2023,645420000000
12.07,3,2023,22971290000000
12.07,4,2023,128250000000
12.07,5,2023,35580000000
12.07,6,2023,12197630000000
12.07,7,2023,14294280000000
12.07,8,2023,7071570000000
12.07,9,2023,2235570000000
12.07,10,2023,1535040000000
12.07,11,2023,2120820000000
12.07,12,2023,2732780000000
12.07,13,2023,369150000000
12.07,14,2023,1315840000000
12.07,15,2023,1455040000000
12.07,16,2023,769630000000
12.07,17,2023,220340000000
12.07,1,2024,9902810000000
12.07,2,2024,677690000000
12.07,3,2024,23831660000000
12.07,4,2024,130410000000
12.07,5,2024,36240000000
12.07,6,2024,13114050000000
12.07,7,2024,15182400000000
12.07,8,2024,7315510000000
12.07,9,2024,2572270000000
12.07,10,2024,1656250000000
12.07,11,2024,2194480000000
12.07,12,2024,2790780000000
12.07,13,2024,390440000000
12.07,14,2024,1473050000000
12.07,15,2024,1535100000000
12.07,16,2024,828300000000
12.07,17,2024,236930000000
12.07,1,2025,10114450000000
12.07,2,2025,694630000000
12.07,3,2025,24965620000000
12.07,4,2025,131840000000
12.07,5,2025,38020000000
12.07,6,2025,13112880000000
12.07,7,2025,16326420000000
12.07,8,2025,7878800000000
12.07,9,2025,2734790000000
12.07,10,2025,1765270000000
12.07,11,2025,2262120000000
12.07,12,2025,3044230000000
12.07,13,2025,426620000000
12.07,14,2025,1444850000000
12.07,15,2025,1627020000000
